spotify_id,name,artists,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
3GCdLUSnKSMJhs4Tj6CV3s,All The Stars (with SZA),"Kendrick Lamar, SZA",25,-1,-1,,2025-04-12,95,True,232186,Black Panther The Album Music From And Inspired By,2018-02-09,0.695,0.633,8,-4.946,1,0.0599,0.0612,0.000195,0.0926,0.557,96.782,4
17phhZDn6oGtzMe56NuWvj,Lose Control,Teddy Swims,26,1,1,,2025-04-12,92,False,210688,I've Tried Everything But Therapy (Part 1),2023-09-15,0.561,0.604,9,-4.409,1,0.0337,0.199,1.9e-05,0.104,0.242,159.92,3
4oB8Xd7gMlUEtWoD8bmCXW,Morena,"Neton Vega, Peso Pluma",27,-1,3,,2025-04-12,91,False,193728,Mi Vida Mi Muerte,2025-02-14,0.697,0.776,4,-7.409,0,0.0308,0.379,0.00148,0.341,0.189,118.007,3
0GRc3eGTg8HBdWLRGYgqIc,Azizam,Ed Sheeran,28,0,22,,2025-04-12,84,False,162029,Azizam,2025-04-04,0.663,0.899,6,-5.103,1,0.0473,0.00255,0.0,0.065,0.876,127.998,4
1edcyazKIdKrIuz9cWpXU6,twilight zone,Ariana Grande,29,-4,21,,2025-04-12,76,False,198320,eternal sunshine deluxe: brighter days ahead (a cappella version),2025-03-27,0.729,0.476,5,-7.381,1,0.0303,0.102,0.000111,0.0995,0.202,114.923,4
6J5kc12BW5HuP3d7C3vvx8,EoO,Bad Bunny,30,1,-4,,2025-04-12,94,True,204768,DeBÍ TiRAR MáS FOToS,2025-01-05,0.36,0.464,10,-29.598,0,0.0702,0.749,0.859,0.0825,0.184,63.662,4
5G2f63n7IPVPPjfNIGih7Q,Taste,Sabrina Carpenter,31,4,11,,2025-04-12,92,False,157279,Short n' Sweet,2024-08-23,0.674,0.907,3,-4.086,1,0.064,0.101,0.0,0.297,0.721,112.964,4
7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",32,-3,0,,2025-04-12,93,False,244684,The Idol Episode 4 (Music from the HBO Original Series),2023-06-23,0.264,0.64,8,-6.221,1,0.0442,0.0393,2.31e-06,0.151,0.19,84.828,4
2LHNTC9QZxsL3nWpt8iaSR,Abracadabra,Lady Gaga,33,1,-8,,2025-04-12,87,False,223398,MAYHEM,2025-03-07,0.679,0.906,10,-3.443,0,0.0632,0.0119,0.0,0.229,0.652,126.01,4
0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",Chappell Roan,34,-4,-5,,2025-04-12,95,False,218423,"Good Luck, Babe!",2024-04-05,0.7,0.582,11,-5.96,0,0.0356,0.0502,0.0,0.0881,0.785,116.712,4
6WatFBLVB0x077xWeoVc2k,Si Antes Te Hubiera Conocido,KAROL G,35,4,11,,2025-04-12,93,False,195824,Si Antes Te Hubiera Conocido,2024-06-21,0.924,0.668,11,-6.795,1,0.0469,0.446,0.000594,0.0678,0.787,128.027,4
6393yGahSJ9slVdOwSxOVR,Pink Pony Club,Chappell Roan,36,2,-2,,2025-04-12,88,False,258034,The Rise and Fall of a Midwest Princess,2023-09-21,0.61,0.65,6,-6.199,1,0.0474,0.399,0.0,0.11,0.507,106.719,4
1UPB5rYJ0bzn6mNSoAHrZC,You'll Be in My Heart - Spotify Singles,NIKI,37,-5,13,,2025-04-12,87,False,241776,Spotify Singles,2022-09-14,0.486,0.613,9,-8.748,1,0.0394,0.0569,0.00139,0.126,0.633,187.531,4
5tlb0AxuzsMWL2GtEppXGX,Multo,Cup of Joe,38,-5,12,,2025-04-12,80,False,237692,Silakbo,2025-01-17,0.473,0.561,11,-7.504,1,0.0445,0.433,0.00455,0.0973,0.442,208.053,4
4DnrAI8WyUY6gkOwl8GlPN,capaz (merengueton),"Alleh, Yorghaki",39,1,-3,,2025-04-12,89,False,173858,LA CIUDAD,2024-12-24,0.872,0.614,3,-5.618,0,0.181,0.0815,0.000207,0.135,0.785,126.957,4
6Qyc6fS4DsZjB2mRW9DsQs,Iris,The Goo Goo Dolls,40,-3,-5,,2025-04-12,92,False,289533,Dizzy up the Girl,1998-01-01,0.315,0.715,11,-8.072,0,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925,3
0DMJz677XfXiiruhIELu2e,VITAMINA,"Jombriel, DFZM, Jøtta",41,0,-2,,2025-04-12,89,False,208743,VITAMINA,2025-02-27,0.815,0.746,10,-4.855,0,0.0528,0.015,2.26e-06,0.056,0.768,92.007,4
0FTmksd2dxiE5e3rWyJXs6,back to friends,sombr,42,-6,7,,2025-04-12,90,False,199032,back to friends,2024-12-27,0.436,0.723,1,-2.291,1,0.0301,9.37e-05,8.82e-05,0.0929,0.235,92.855,4
5TFD2bmFKGhoCRbX61nXY5,NUEVAYoL,Bad Bunny,43,1,-10,,2025-04-12,94,False,183685,DeBÍ TiRAR MáS FOToS,2025-01-05,0.142,0.195,6,-20.024,1,0.139,0.265,0.995,0.204,0.12,137.922,4
2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,The Neighbourhood,44,-1,1,,2025-04-12,92,False,240400,I Love You.,2013-04-22,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,4
59D4DOkspUbWyMmbAPQkxZ,VOY A LLeVARTE PA PR,Bad Bunny,45,2,5,,2025-04-12,93,True,156364,DeBÍ TiRAR MáS FOToS,2025-01-05,0.148,0.604,7,-35.032,1,0.0588,0.921,0.453,0.405,1e-05,106.295,3
4eLDmhsJW3JoZTXCAozHor,Loco,Neton Vega,46,4,-8,,2025-04-12,86,False,186521,Mi Vida Mi Muerte,2025-02-14,0.849,0.708,1,-5.502,1,0.0686,0.0741,0.00768,0.139,0.636,91.981,4
7EW7Yivb93qKAtp5qEm5of,Dark Thoughts,Lil Tecca,47,-5,-19,,2025-04-12,92,True,136991,Dark Thoughts,2025-03-14,0.801,0.773,1,-3.756,0,0.155,0.055,0.0,0.189,0.709,101.935,4
3BntzKsnLf2pc0dsvE3Zav,Bad Dreams,Teddy Swims,48,2,2,,2025-04-12,88,False,184577,I've Tried Everything But Therapy (Part 2),2025-01-24,0.707,0.68,8,-6.203,1,0.0884,0.274,0.0,0.0932,0.62,125.058,4
7d6yK8v8J484SWH5prIQiE,VeLDÁ,"Bad Bunny, Omar Courtz, Dei V",49,1,1,,2025-04-12,93,True,235336,DeBÍ TiRAR MáS FOToS,2025-01-05,0.613,0.981,1,-18.638,1,0.149,0.29,0.0023,0.437,0.0337,101.852,3
0aB0v4027ukVziUGwVGYpG,tv off (feat. lefty gunplay),"Kendrick Lamar, Lefty Gunplay",50,-1,-13,,2025-04-12,94,True,220690,GNX,2024-11-22,0.855,0.529,6,-6.679,0,0.263,0.0837,0.0,0.423,0.548,100.036,4
2Ufc72Ojfx9lR30r5srBPB,Sdudla or Slender,"Shandesh, Mvzzle",1,0,0,ZA,2025-04-12,65,False,224187,Sdudla or Slender,2025-03-12,0.848,0.68,11,-10.33,1,0.0662,0.0915,0.000432,0.0425,0.815,127.052,4
0DGP0pRR8yz4OW2xxjIskt,Vuma Dlozi Lami (feat. Ancestral Rituals),"Issa sisdoh, Ancestral Rituals",2,1,0,ZA,2025-04-12,65,False,380238,Vuma Dlozi Lami (feat. Ancestral Rituals),2024-09-12,0.675,0.619,2,-8.775,1,0.0328,0.00155,0.0759,0.0456,0.759,117.988,4
1SBdVvoxfFvuO6BVY9WqnI,Uvume Kanjani?,LIMIT NALA,3,-1,5,ZA,2025-04-12,60,False,284055,Uvume Kanjani?,2025-03-21,0.641,0.721,7,-5.911,1,0.0272,0.647,3.79e-05,0.0945,0.787,129.982,4
2tUXE87QNnoVQZApV3uyVZ,Ngisakuthanda,"Zee Nxumalo, TBO, PYY Logdrum King, DJ Tearz, Dr Thulz",4,0,-1,ZA,2025-04-12,65,False,412092,Ngisakuthanda,2024-09-06,0.767,0.814,8,-5.779,0,0.0555,0.00891,0.000751,0.0668,0.546,112.998,4
24fRfn3FOM4xk02aE4wief,Vuka (feat. Thukuthela),"Oscar Mbo, Jazzworx, Thukuthela",5,0,-1,ZA,2025-04-12,67,False,327451,Vuka (feat. Thukuthela),2024-12-13,0.738,0.455,4,-10.965,0,0.0466,0.175,0.198,0.105,0.524,118.006,4
7c5uGV9Rys18JP2570ykTu,Isaka (6am),"CIZA, Jazzworx, Thukuthela",6,44,44,ZA,2025-04-12,18,False,349910,Isaka (6am),2025-04-11,0.341,0.54,10,-9.07,0,0.0566,0.292,0.279,0.212,0.752,176.762,3
6UnjLXBqTsOfZ1bJJPUgv3,Di Chopper,"Shebeshxt, Shandesh, Mvizzle",7,43,43,ZA,2025-04-12,0,False,270071,Di Chopper,2025-04-09,0.773,0.669,6,-10.755,1,0.0617,0.217,0.000339,0.0464,0.901,126.987,4
6VBfzBgHu8tFeeg2ZQO4gH,Wayengenalutho,MENZI MUSIC,8,-2,1,ZA,2025-04-12,62,False,312293,Sizesiguge,2024-12-06,0.591,0.962,9,-4.144,1,0.0397,0.201,2.27e-06,0.0849,0.93,68.517,4
62auSQwzIlyVuqUsxd4w63,"Abantwana Bakho (feat. Thatohatsi, Young Stunna & Nkosazana Daughter)","DJ Maphorisa, Xduppy, Kabza De Small, Thatohatsi, Young Stunna, Nkosazana Daughter",9,0,7,ZA,2025-04-12,59,False,518307,NGOMOYA,2025-03-28,0.74,0.747,8,-10.59,1,0.0496,0.0218,0.0037,0.181,0.542,112.992,4
1blpjqXA4y03pWHnDbhs9l,Bo Gogo (feat. Tracy & Thatohatsi),"Kelvin Momo, Da Muziqal Chef, Tracy, Thatohatsi",10,4,4,ZA,2025-04-12,65,False,527129,Ntsako,2024-12-13,0.811,0.71,8,-11.21,0,0.0495,0.0147,0.0276,0.0928,0.534,113.003,4
2RkZ5LkEzeHGRsmDqKwmaJ,Ordinary,Alex Warren,11,-4,-5,ZA,2025-04-12,85,False,186964,"You'll Be Alright, Kid (Chapter 1)",2024-09-26,0.368,0.694,2,-6.141,1,0.06,0.704,6.59e-06,0.055,0.391,168.115,3
021iZJ1jjc6cZZ4sMXvcW9,Romeo & Juliet,"Naledi Aphiwe, Mawelele",12,-4,0,ZA,2025-04-12,64,False,307663,Romeo & Juliet,2025-01-22,0.744,0.562,2,-9.515,1,0.0475,0.241,0.0179,0.0593,0.691,125.989,3
4QdFYz1hjkDVDTqAKmIdOx,"Ngibolekeni (feat. Seun1401, LeeMcKrazy, Blxckie, Pcee, Madumane & Kabelo Sings)","DJ Maphorisa, Xduppy, Scotts Maphuma, Seun1401, LeeMcKrazy, Blxckie, Pcee, Madumane, Kabelo Sings",13,4,-3,ZA,2025-04-12,68,False,578571,"Ngibolekeni (feat. Seun1401, LeeMcKrazy, Blxckie, Pcee, Madumane & Kabelo Sings)",2025-01-31,0.85,0.823,1,-8.95,1,0.0546,0.0126,0.000281,0.0609,0.746,112.012,4
0lhLSwvRKGHfIcVEz3uQK6,Laho,Shallipopi,14,-4,-9,ZA,2025-04-12,72,True,144000,Laho,2025-03-13,0.965,0.435,6,-8.056,1,0.175,0.331,0.0377,0.116,0.559,110.03,4
1F3J7D5byxTWbEyhpizptk,Uyaphapha Marn (feat. Scotts Maphuma & Kabelo Sings),"TNK MusiQ, DJ Maphorisa, Seun1401, Scotts Maphuma, Kabelo Sings",15,15,2,ZA,2025-04-12,66,False,437787,Uyaphapha Marn (feat. Scotts Maphuma & Kabelo Sings),2025-01-31,0.809,0.649,1,-7.403,1,0.0501,0.0878,0.00104,0.0922,0.395,113.003,4
7hO6BIPeHb0Y5v9bgXoxKg,Sohlala Sisonke,"Dlala Thukzin, Zeh McGeba, MK Productions",16,5,-3,ZA,2025-04-12,65,False,327457,Finally Famous Too,2024-09-27,0.715,0.765,7,-7.837,0,0.0363,0.124,0.0824,0.0391,0.733,118.026,4
4SNuYEPry1aKf6mjRPz3J6,Malunde (feat. Springle),"Shakes & Les, 031CHOPPA, Zee Nxumalo, Springle",17,5,10,ZA,2025-04-12,58,False,374657,Malunde,2024-12-13,0.922,0.456,6,-14.817,0,0.188,0.0256,0.0586,0.0754,0.715,113.046,4
2CGNAOSuO1MEFCbBRgUzjd,luther (with sza),"Kendrick Lamar, SZA",18,-5,-11,ZA,2025-04-12,94,False,177598,GNX,2024-11-21,0.707,0.575,2,-7.546,1,0.125,0.251,0.0,0.248,0.576,138.008,4
79r4mAwHBAB1x5QnImlUM6,Ncono Siyeke,"Mshinwemali, Shenge wasehlalankosi",19,-7,9,ZA,2025-04-12,61,False,299363,Ncono Siyeke,2024-09-10,0.455,0.799,2,-8.831,1,0.0359,0.384,0.0,0.575,0.868,99.729,3
3RCMGDpJlWeEgCLhOz63oa,Ngiyakuthanda,MENZI MUSIC,20,-1,11,ZA,2025-04-12,60,False,283062,Sizesiguge,2024-12-06,0.556,0.924,7,-5.459,0,0.0365,0.424,1.44e-05,0.335,0.833,136.027,4
4foPE26gCg9uNJKTV8Mi4C,"ZENZELE (feat. Royal MusiQ, Uncool MC, Xduppy, & CowBoii)","Uncle Waffles, Royal MusiQ, Uncool MC, Xduppy, CowBoii",21,10,21,ZA,2025-04-12,59,False,273098,4 Da Ho's,2024-12-06,0.574,0.657,1,-9.331,1,0.103,0.00473,0.00517,0.035,0.595,113.996,4
0spmIF7xn9SuE5hH5ubT8f,Abazazi Bafunani,"Big Zulu, Emtee",22,28,28,ZA,2025-04-12,8,False,229331,Icala Le Mpumelelo,2025-04-11,0.776,0.832,0,-5.267,1,0.043,0.26,0.0,0.195,0.694,101.267,3
5nVQ2bPZjV9wlD2hboLe6l,Awuhlabe Kabili,LIMIT NALA,23,2,9,ZA,2025-04-12,59,False,293877,Take Your Time,2024-12-06,0.707,0.818,7,-7.133,1,0.0306,0.376,0.0,0.0476,0.95,105.02,3
2u9S9JJ6hTZS3Vf22HOZKg,NOKIA,Drake,24,-6,-9,ZA,2025-04-12,94,True,241023,$ome $exy $ongs 4 U,2025-02-14,0.537,0.727,5,-4.184,1,0.15,0.247,0.0,0.173,0.508,106.037,4
6OY9Y4MJKoj1COWKiUyZCN,Kusho Bani,Cassper Nyovest,25,-2,-14,ZA,2025-04-12,61,True,224508,Kusho Bani,2025-02-07,0.721,0.664,2,-5.447,1,0.179,0.0151,5.25e-06,0.0828,0.409,154.984,4
1y8zzw3sYud9aHmAK8ujV6,Shapa Bell (feat. King WaveMusiq),"Naleboy Young King, Shandesh, King WaveMusiq",26,0,-6,ZA,2025-04-12,43,False,267189,Shapa Bell (feat. King WaveMusiq),2025-04-01,0.843,0.657,3,-6.211,0,0.0978,0.087,0.0,0.0776,0.811,126.977,4
5SvbnXu2wWe9e6ICWlMw1E,Ga Mmapula,"Shandesh, Hit Boss SA",27,9,23,ZA,2025-04-12,55,False,261668,Ga Mmapula,2025-01-24,0.563,0.62,0,-6.482,0,0.24,0.203,0.000108,0.061,0.641,81.572,3
2LeOHKRLm1Bz7eeNVinUYs,Esandleni,Nontokozo Mkhize,28,-17,-6,ZA,2025-04-12,57,False,336600,Lindiwe,2025-01-24,0.477,0.683,4,-5.893,1,0.0395,0.0597,0.00045,0.335,0.495,99.768,4
7mdvPu1ZAOIgMzr3sfpAqk,My Darling,Chella,29,0,21,ZA,2025-04-12,72,False,146086,My Darling,2025-03-26,0.832,0.494,7,-9.27,0,0.0509,0.293,0.782,0.0894,0.619,115.032,4
4zZxynw8cwhCRlDl9pay2f,Diqabang,"Khathapillar, Sol Phenduka, Smash SA, Kamoh Xaba",30,8,7,ZA,2025-04-12,62,False,402890,Diqabang,2024-05-20,0.711,0.52,2,-11.103,0,0.0331,0.102,0.00152,0.13,0.363,111.993,4
6txAWGckgEGJIhLjhNdtE9,Residuals,Chris Brown,31,-15,-12,ZA,2025-04-12,75,False,215178,11:11 (Deluxe),2024-04-10,0.58,0.645,6,-7.793,0,0.0821,0.342,0.0,0.108,0.171,114.905,4
5tIt860TkOItU0BRafiyzd,Sigade Umzila,Mthandeni SK,32,-5,-8,ZA,2025-04-12,61,False,205400,Sigade Umzila,2024-11-29,0.705,0.882,1,-7.342,0,0.0368,0.339,0.161,0.208,0.883,89.968,4
7MD8gswt08VhFwVF1PR8Mg,"Biri Marung (feat. Sje Konka, Focalistic, DJ Maphorisa, Scotts Maphuma & CowBoii)","Mr Pilato, Ego Slimflow, Tebogo G Mashego, Sje Konka, Focalistic, DJ Maphorisa, Scotts Maphuma, CowBoii",33,17,1,ZA,2025-04-12,69,False,454778,"Biri Marung (feat. Sje Konka, Focalistic, DJ Maphorisa, Scotts Maphuma & CowBoii)",2024-11-08,0.848,0.588,9,-10.935,1,0.0532,0.00115,0.00485,0.0523,0.301,113.002,4
3jTedBPHIIr48xoJchYHNH,Chokeslem,"Kharishma, Ba Bethe Gashoazen",34,12,16,ZA,2025-04-12,59,False,221254,Chokeslem,2024-05-24,0.817,0.841,5,-4.173,0,0.0382,0.118,0.000216,0.0772,0.336,125.989,4
0mh6Fg4hnUN8fzxBUD3Adl,DUBAI,"Kharishma, Shebeshxt, Naqua, Mr Diego",35,-3,15,ZA,2025-04-12,57,False,243853,DUBAI,2025-02-24,0.812,0.744,10,-9.058,0,0.0559,0.0471,9.48e-05,0.0932,0.625,126.051,4
73XTer5tuPKNstPEW1eKwL,Naledi,"Mawelele, Naledi Aphiwe",36,-21,-13,ZA,2025-04-12,59,False,203210,Time,2025-03-07,0.675,0.538,0,-2.631,1,0.0289,0.757,1.83e-05,0.0964,0.5,94.962,4
5VI0jL3U1EVMKgh3e9KXZ6,Ungangilimazi (feat. Frank Mabeat),"Dj Moscow, Brandon Dhludhlu, Cnethemba Gonelo, Frank Mabeat",37,-2,-11,ZA,2025-04-12,54,False,341128,Emaweni,2024-10-11,0.83,0.549,8,-14.217,1,0.0575,0.0143,0.0014,0.0262,0.505,113.017,4
7so0lgd0zP2Sbgs2d7a1SZ,Die With A Smile,"Lady Gaga, Bruno Mars",38,-10,-20,ZA,2025-04-12,89,False,251667,MAYHEM,2025-03-07,0.519,0.601,6,-7.727,0,0.0317,0.289,0.0,0.126,0.498,157.964,3
6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,Billie Eilish,39,-19,-18,ZA,2025-04-12,99,False,210373,HIT ME HARD AND SOFT,2024-05-17,0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,4
5cXQqSOPLb1ZYLBaRcR2LP,All My Life,"Mawelele, Kwesta",40,-7,-11,ZA,2025-04-12,55,False,266526,Time,2025-03-07,0.69,0.401,8,-9.186,1,0.0493,0.749,0.000522,0.111,0.463,95.009,4
62KQubjM0rmQ7L3VvybxrL,Vulani (feat. Thatohatsi & Tracy),"Kelvin Momo, Da Muziqal Chef, Thatohatsi, Tracy",41,2,-6,ZA,2025-04-12,60,False,476100,Ntsako,2024-12-13,0.689,0.507,1,-11.118,0,0.0705,0.0411,0.00333,0.0279,0.463,113.01,4
0JARyww0zK1T3QQ2UA5OuV,Bambi (feat. Shandesh & Ntate Stunna),"Tribby wadi bhozza, Buddy Sax, Shandesh, Ntate Stunna",42,8,8,ZA,2025-04-12,39,False,292357,Beginning our Forever,2025-03-28,0.796,0.765,10,-8.672,0,0.139,0.0935,0.0,0.0607,0.427,126.905,4
3a89JaIO6bqDWl37nCY2un,Imizwa,"Tony Dayimane, Lwah Ndlunkulu",43,7,7,ZA,2025-04-12,17,False,220235,Imizwa,2025-04-11,0.462,0.48,9,-11.921,1,0.273,0.706,0.0,0.094,0.469,83.668,4
2NUL19ktYaXmes18Cz7HPn,Skuta Baba - Remix,"WOODBLOCK DJS, Buzzi Lee, Kane Keid, Cassper Nyovest, Kwesta, Tony Dayimane, Mvelost, Set Off, Somololo",44,6,-5,ZA,2025-04-12,63,False,372710,Skuta Baba (Remix),2024-12-06,0.796,0.826,9,-7.976,0,0.0963,0.171,0.0,0.0739,0.727,98.001,4
1lOtpeO2I2cjvN2CvbnpGW,Dear Ex Yami,"Mduduzi Ncube, Fanatic SA, Stallin Matsitsa, Caeser, Ayanda Art",45,5,0,ZA,2025-04-12,59,False,278875,Dear Ex Yami,2024-09-13,0.679,0.765,6,-4.937,1,0.0658,0.351,0.00189,0.0864,0.793,150.011,4
685eBVJA10zu3EkpFOiSkk,Mmapelo,"Janesh, Abi wa Mampela, Shandesh, Hitboss SA",46,4,4,ZA,2025-04-12,51,False,245401,Mmapelo,2025-03-21,0.83,0.628,9,-10.368,1,0.0444,0.195,0.00557,0.0786,0.234,126.028,4
53wwaMp15eGyE12Cm7sxLa,Ungukuphila,Xolly Mncwango,47,-23,1,ZA,2025-04-12,58,False,356306,Jesus Is Enough,2020-11-20,0.278,0.49,3,-11.191,1,0.0523,0.454,0.0,0.351,0.332,168.763,3
7Ez1p7fKxXISiD4bEwo57E,What If? (Mngani),Yanga Chief,48,-9,-23,ZA,2025-04-12,63,True,185813,Lord Faku - The Life Of A Dyan,2025-02-21,0.549,0.59,8,-11.241,1,0.409,0.246,0.0,0.301,0.617,86.743,5
4wJ5Qq0jBN4ajy7ouZIV1c,APT.,"ROSÉ, Bruno Mars",49,-1,-11,ZA,2025-04-12,92,False,169917,rosie,2024-12-06,0.777,0.783,0,-4.477,0,0.26,0.0283,0.0,0.355,0.939,149.027,4
